5.14 0.414698 0.402664 -0.89082
5.15 0.423777 0.411164 -0.886751
5.16 0.432813 0.419665 -0.882597
5.17 0.441806 0.428165 -0.878358
5.18 0.450755 0.436665 -0.874034
5.19 0.459659 0.445165 -0.869624
5.2 0.468517 0.453665 -0.86513
5.21 0.477328 0.462165 -0.860551
5.22 0.486091 0.470666 -0.855887
5.23 0.494806 0.479166 -0.851138
5.24 0.503471 0.487666 -0.846304
5.25 0.512085 0.496166 -0.841384
5.26 0.520649 0.504666 -0.83638
5.27 0.529161 0.513166 -0.831291
5.28 0.537619 0.521666 -0.826117
5.29 0.546024 0.530167 -0.820858
5.3 0.554374 0.538667 -0.815514
5.31 0.562669 0.547167 -0.810084
5.32 0.570908 0.555667 -0.80457
5.33 0.579089 0.564167 -0.798971
5.34 0.587213 0.572667 -0.793287
5.35 0.595278 0.581167 -0.787518
5.36 0.603283 0.589668 -0.781664
5.37 0.611228 0.598168 -0.775724
5.38 0.619112 0.606668 -0.7697
5.39 0.626934 0.615168 -0.763591
5.4 0.634693 0.623668 -0.757397
5.41 0.642389 0.632168 -0.751118
5.42 0.65002 0.640669 -0.744753
5.43 0.657587 0.649169 -0.738304
5.44 0.665088 0.657669 -0.73177
5.45 0.672522 0.666169 -0.725151
5.46 0.679889 0.674669 -0.718447
5.47 0.687188 0.683169 -0.711658
5.48 0.694418 0.691669 -0.704783
5.49 0.701579 0.70017 -0.697824
5.5 0.70867 0.70867 -0.69078
5.51 0.71569 0.7137 -0.683668
5.52 0.722638 0.71873 -0.676506
5.53 0.729514 0.72376 -0.669294
5.54 0.736317 0.72879 -0.662031
5.55 0.743046 0.73382 -0.654718
5.56 0.749702 0.73885 -0.647354
5.57 0.756282 0.74388 -0.639941
5.58 0.762786 0.74891 -0.632477
5.59 0.769215 0.75394 -0.624963
5.6 0.775566 0.75897 -0.617398
5.61 0.78184 0.764 -0.609783
5.62 0.788035 0.76903 -0.602118
5.63 0.794152 0.77406 -0.594403
5.64 0.800189 0.77909 -0.586637
5.65 0.806147 0.78412 -0.578821
5.66 0.812024 0.78915 -0.570954
5.67 0.817819 0.79418 -0.563038
5.68 0.823533 0.79921 -0.555071
5.69 0.829164 0.80424 -0.547054
5.7 0.834713 0.80927 -0.538986
5.71 0.840178 0.8143 -0.530868
5.72 0.845559 0.81933 -0.5227
5.73 0.850855 0.82436 -0.514482
5.74 0.856067 0.82939 -0.506213
5.75 0.861192 0.83442 -0.497894
5.76 0.866232 0.83945 -0.489524
5.77 0.871185 0.84448 -0.481105
5.78 0.876051 0.84951 -0.472635
5.79 0.880829 0.85454 -0.464115
5.8 0.88552 0.85957 -0.455544
5.81 0.890121 0.8646 -0.446923
5.82 0.894634 0.86963 -0.438252
