4.34 -0.363842 -0.363773 0.931171 -0.934444
4.35 -0.354509 -0.354443 0.934725 -0.938035
4.36 -0.345141 -0.345079 0.938189 -0.941533
4.37 -0.335738 -0.33568 0.941562 -0.944937
4.38 -0.326302 -0.326248 0.944844 -0.948246
4.39 -0.316833 -0.316783 0.948037 -0.951461
4.4 -0.307333 -0.307287 0.951138 -0.954582
4.41 -0.297802 -0.297761 0.95415 -0.957607
4.42 -0.288241 -0.288205 0.957071 -0.960537
4.43 -0.278651 -0.27862 0.959901 -0.963371
4.44 -0.269033 -0.269007 0.962641 -0.966109
4.45 -0.259389 -0.259367 0.965291 -0.968751
4.46 -0.249718 -0.249701 0.96785 -0.971297
4.47 -0.240022 -0.24001 0.970319 -0.973745
4.48 -0.230303 -0.230295 0.972697 -0.976097
4.49 -0.22056 -0.220557 0.974985 -0.978351
4.5 -0.210796 -0.210796 0.977182 -0.980508
4.51 -0.20101 -0.201013 0.979284 -0.982567
4.52 -0.191204 -0.19121 0.981285 -0.984528
4.53 -0.181379 -0.181388 0.983185 -0.986391
4.54 -0.171536 -0.171547 0.984984 -0.988156
4.55 -0.161676 -0.161689 0.986681 -0.989822
4.56 -0.1518 -0.151814 0.988278 -0.991389
4.57 -0.141908 -0.141923 0.989774 -0.992858
4.58 -0.132003 -0.132019 0.991169 -0.994228
4.59 -0.122084 -0.1221 0.992463 -0.995498
4.6 -0.112153 -0.11217 0.993656 -0.99667
4.61 -0.10221 -0.102228 0.994748 -0.997742
4.62 -0.0922576 -0.0922751 0.995739 -0.998714
4.63 -0.0822958 -0.0823132 0.996629 -0.999587
4.64 -0.0723258 -0.0723429 0.997418 -1.00036
4.65 -0.0623485 -0.0623652 0.998106 -1.00103
4.66 -0.052365 -0.0523811 0.998693 -1.00161
4.67 -0.0423763 -0.0423916 0.99918 -1.00208
4.68 -0.0323833 -0.0323978 0.999565 -1.00246
4.69 -0.0223871 -0.0224007 0.999849 -1.00273
4.7 -0.0123887 -0.0124012 1.00003 -1.0029
4.71 -0.00238898 -0.00240035 1.00011 -1.00298
4.72 0.00761095 0.00760079 1.0001 -1.00295
4.73 0.0176101 0.0176012 0.999976 -1.00283
4.74 0.0276075 0.0276 0.999756 -1.0026
4.75 0.0376022 0.037596 0.999434 -1.00227
4.76 0.047593 0.0475883 0.999011 -1.00185
4.77 0.0575792 0.0575759 0.998488 -1.00132
4.78 0.0675595 0.0675577 0.997863 -1.0007
4.79 0.0775331 0.0775328 0.997138 -0.999971
4.8 0.087499 0.0875002 0.996311 -0.999146
4.81 0.0974561 0.0974587 0.995384 -0.998221
4.82 0.107403 0.107407 0.994355 -0.997196
4.83 0.11734 0.117345 0.993226 -0.996073
4.84 0.127265 0.127272 0.991996 -0.994849
4.85 0.137177 0.137185 0.990664 -0.993527
4.86 0.147076 0.147085 0.989232 -0.992106
4.87 0.156959 0.156969 0.987699 -0.990586
4.88 0.166827 0.166838 0.986064 -0.988967
4.89 0.176679 0.17669 0.984329 -0.987249
